flight_id,flight_number,flight_date,airline_code,aircraft_id,origin,destination,scheduled_departure,actual_departure,scheduled_arrival,actual_arrival,departure_delay_min,arrival_delay_min,distance_km,passengers,status
150,PD392,2025-01-16,PD,28,YYZ,YOW,2025-01-16 21:05:00,2025-01-16 22:08:00,2025-01-16 21:58:00,2025-01-16 23:09:00,63,71,363,96,Retardé
151,AC642,2025-01-17,AC,6,YUL,YYZ,2025-01-17 06:20:00,2025-01-17 06:46:00,2025-01-17 07:38:00,2025-01-17 07:51:00,26,13,507,145,À l'heure
152,AC382,2025-01-17,AC,10,ORD,YUL,2025-01-17 07:55:00,2025-01-17 08:01:00,2025-01-17 10:00:00,2025-01-17 10:15:00,6,15,1201,158,À l'heure
153,WS609,2025-01-17,WS,20,YYZ,YUL,2025-01-17 08:30:00,2025-01-17 08:35:00,2025-01-17 09:39:00,2025-01-17 09:51:00,5,12,507,167,À l'heure
154,AC201,2025-01-17,AC,2,YUL,JFK,2025-01-17 09:25:00,2025-01-17 09:34:00,2025-01-17 10:42:00,2025-01-17 10:41:00,9,-1,537,122,À l'heure
155,AC1725,2025-01-17,AC,3,YYC,YVR,2025-01-17 09:25:00,2025-01-17 09:25:00,2025-01-17 10:43:00,2025-01-17 10:41:00,0,-2,687,153,À l'heure
156,AC1572,2025-01-17,AC,10,YUL,ORD,2025-01-17 09:30:00,2025-01-17 10:03:00,2025-01-17 11:39:00,2025-01-17 12:07:00,33,28,1201,124,Retardé
157,UA588,2025-01-17,UA,43,ORD,YYZ,2025-01-17 09:50:00,2025-01-17 10:04:00,2025-01-17 11:22:00,2025-01-17 11:25:00,14,3,701,116,À l'heure
158,UA1111,2025-01-17,UA,46,YYZ,ORD,2025-01-17 10:30:00,,2025-01-17 12:01:00,,,,701,,Annulé
159,F8645,2025-01-17,F8,41,YUL,YVR,2025-01-17 11:35:00,2025-01-17 11:54:00,2025-01-17 16:52:00,2025-01-17 17:01:00,19,9,3682,125,À l'heure
160,WS1492,2025-01-17,WS,17,YYC,YVR,2025-01-17 12:05:00,2025-01-17 12:21:00,2025-01-17 13:20:00,2025-01-17 13:24:00,16,4,687,125,À l'heure
161,AC1089,2025-01-17,AC,2,YVR,YYZ,2025-01-17 12:35:00,2025-01-17 12:39:00,2025-01-17 17:27:00,2025-01-17 17:39:00,4,12,3346,133,À l'heure
162,WS1244,2025-01-17,WS,20,YEG,YYC,2025-01-17 13:30:00,2025-01-17 13:27:00,2025-01-17 14:22:00,2025-01-17 14:13:00,-3,-9,244,132,À l'heure
163,DL343,2025-01-17,DL,53,YVR,LAX,2025-01-17 14:35:00,2025-01-17 14:35:00,2025-01-17 17:23:00,2025-01-17 17:30:00,0,7,1741,176,À l'heure
164,AC804,2025-01-17,AC,9,YUL,LAX,2025-01-17 16:30:00,2025-01-17 16:57:00,2025-01-17 21:55:00,2025-01-17 22:16:00,27,21,3973,109,Retardé
165,AC1191,2025-01-17,AC,2,YQB,YUL,2025-01-17 17:45:00,2025-01-17 18:16:00,2025-01-17 18:33:00,2025-01-17 19:01:00,31,28,233,126,Retardé
166,AC1606,2025-01-17,AC,16,YYZ,LHR,2025-01-17 17:45:00,2025-01-17 18:43:00,2025-01-18 01:38:00,2025-01-18 02:41:00,58,63,5707,252,Retardé
167,WS1016,2025-01-17,WS,20,YVR,YUL,2025-01-17 19:30:00,2025-01-17 19:54:00,2025-01-18 00:39:00,2025-01-18 01:04:00,24,25,3682,164,Retardé
168,AC1077,2025-01-17,AC,1,YUL,YYZ,2025-01-17 19:40:00,2025-01-17 20:29:00,2025-01-17 20:47:00,2025-01-17 21:43:00,49,56,507,130,Retardé
169,TS722,2025-01-18,TS,35,CUN,YUL,2025-01-18 07:40:00,2025-01-18 07:46:00,2025-01-18 12:04:00,2025-01-18 12:01:00,6,-3,2970,139,À l'heure
170,AC140,2025-01-18,AC,3,YOW,YYZ,2025-01-18 08:00:00,2025-01-18 08:14:00,2025-01-18 09:00:00,2025-01-18 09:18:00,14,18,363,143,Retardé
171,F81106,2025-01-18,F8,39,YYZ,YVR,2025-01-18 11:10:00,2025-01-18 14:31:00,2025-01-18 15:47:00,2025-01-18 18:55:00,201,188,3346,137,Retardé
172,AC1743,2025-01-18,AC,1,YUL,YHZ,2025-01-18 14:55:00,2025-01-18 15:26:00,2025-01-18 16:34:00,2025-01-18 16:51:00,31,17,804,90,Retardé
173,AC1447,2025-01-18,AC,6,LAX,YUL,2025-01-18 17:00:00,2025-01-18 17:03:00,2025-01-18 22:36:00,2025-01-18 22:45:00,3,9,3973,165,À l'heure
174,AC1729,2025-01-18,AC,14,YUL,CDG,2025-01-18 18:50:00,2025-01-18 18:55:00,2025-01-19 02:28:00,2025-01-19 02:19:00,5,-9,5523,217,À l'heure
175,WS697,2025-01-18,WS,17,YUL,CUN,2025-01-18 20:40:00,2025-01-18 23:21:00,2025-01-19 00:58:00,2025-01-19 03:36:00,161,158,2970,168,Retardé
176,WS908,2025-01-18,WS,17,YEG,YVR,2025-01-18 21:00:00,2025-01-18 21:00:00,2025-01-18 22:26:00,2025-01-18 22:24:00,0,-2,809,110,À l'heure
177,AC1874,2025-01-18,AC,14,YUL,LHR,2025-01-18 21:05:00,2025-01-18 21:25:00,2025-01-19 04:18:00,2025-01-19 04:33:00,20,15,5215,192,À l'heure
178,AC1308,2025-01-19,AC,2,YYC,YUL,2025-01-19 07:15:00,2025-01-19 07:13:00,2025-01-19 11:31:00,2025-01-19 11:31:00,-2,0,3005,105,À l'heure
179,AC1610,2025-01-19,AC,5,JFK,YUL,2025-01-19 07:50:00,2025-01-19 08:06:00,2025-01-19 08:57:00,2025-01-19 09:18:00,16,21,537,179,Retardé
180,WS1683,2025-01-19,WS,20,YUL,CUN,2025-01-19 08:35:00,2025-01-19 08:41:00,2025-01-19 12:54:00,2025-01-19 13:04:00,6,10,2970,168,À l'heure
181,AC1007,2025-01-19,AC,15,LHR,YYZ,2025-01-19 08:35:00,2025-01-19 08:34:00,2025-01-19 16:11:00,2025-01-19 16:02:00,-1,-9,5707,257,À l'heure
182,AC1312,2025-01-19,AC,9,YYZ,YHZ,2025-01-19 11:15:00,2025-01-19 11:19:00,2025-01-19 13:21:00,2025-01-19 13:21:00,4,0,1288,160,À l'heure
183,WS1904,2025-01-19,WS,18,YYC,YYZ,2025-01-19 11:20:00,2025-01-19 12:01:00,2025-01-19 15:12:00,2025-01-19 15:49:00,41,37,2689,143,Retardé
184,AC1924,2025-01-19,AC,12,LHR,YUL,2025-01-19 14:40:00,2025-01-19 15:54:00,2025-01-19 21:48:00,2025-01-19 22:53:00,74,65,5215,257,Retardé
185,DL1422,2025-01-19,DL,52,JFK,YUL,2025-01-19 16:15:00,2025-01-19 16:15:00,2025-01-19 17:19:00,2025-01-19 17:11:00,0,-8,537,166,À l'heure
186,F8703,2025-01-19,F8,39,YVR,YYC,2025-01-19 18:10:00,2025-01-19 18:12:00,2025-01-19 19:38:00,2025-01-19 19:36:00,2,-2,687,117,À l'heure
187,AC1041,2025-01-19,AC,1,YUL,YYZ,2025-01-19 18:20:00,2025-01-19 18:55:00,2025-01-19 19:28:00,2025-01-19 19:50:00,35,22,507,128,Retardé
188,AC743,2025-01-19,AC,11,CDG,YUL,2025-01-19 19:05:00,2025-01-19 19:28:00,2025-01-20 02:33:00,2025-01-20 02:55:00,23,22,5523,250,Retardé
189,DL1539,2025-01-20,DL,53,LAX,YVR,2025-01-20 07:15:00,2025-01-20 07:14:00,2025-01-20 09:58:00,2025-01-20 10:01:00,-1,3,1741,151,À l'heure
190,WS1463,2025-01-20,WS,20,YYC,YEG,2025-01-20 13:35:00,2025-01-20 13:44:00,2025-01-20 14:25:00,2025-01-20 14:29:00,9,4,244,138,À l'heure
191,WS1351,2025-01-20,WS,19,YYZ,YVR,2025-01-20 15:25:00,2025-01-20 15:19:00,2025-01-20 20:16:00,2025-01-20 20:14:00,-6,-2,3346,119,À l'heure
192,AC107,2025-01-20,AC,8,YUL,YQB,2025-01-20 18:15:00,2025-01-20 21:08:00,2025-01-20 19:03:00,2025-01-20 22:05:00,173,182,233,124,Retardé
193,WS1771,2025-01-20,WS,20,YWG,YYC,2025-01-20 21:00:00,2025-01-20 21:31:00,2025-01-20 23:06:00,2025-01-20 23:44:00,31,38,1191,120,Retardé
194,AC1365,2025-01-21,AC,3,YUL,YVR,2025-01-21 06:35:00,2025-01-21 06:36:00,2025-01-21 11:36:00,2025-01-21 11:42:00,1,6,3682,131,À l'heure
195,PD1101,2025-01-21,PD,28,YUL,YOW,2025-01-21 08:15:00,2025-01-21 08:26:00,2025-01-21 09:04:00,2025-01-21 09:09:00,11,5,151,117,À l'heure
196,AC624,2025-01-21,AC,4,YWG,YYZ,2025-01-21 14:40:00,2025-01-21 14:37:00,2025-01-21 17:13:00,2025-01-21 17:08:00,-3,-5,1504,172,À l'heure
197,F8116,2025-01-21,F8,40,YVR,YYC,2025-01-21 16:35:00,2025-01-21 16:44:00,2025-01-21 17:59:00,2025-01-21 18:00:00,9,1,687,109,À l'heure
198,AC1629,2025-01-21,AC,2,YOW,YYZ,2025-01-21 18:10:00,2025-01-21 18:26:00,2025-01-21 19:11:00,2025-01-21 19:24:00,16,13,363,129,À l'heure
199,AC605,2025-01-22,AC,2,YUL,ORD,2025-01-22 07:10:00,2025-01-22 07:16:00,2025-01-22 09:21:00,2025-01-22 09:16:00,6,-5,1201,128,À l'heure
200,PD966,2025-01-22,PD,27,YYZ,YUL,2025-01-22 10:25:00,2025-01-22 10:28:00,2025-01-22 11:30:00,2025-01-22 11:26:00,3,-4,507,107,À l'heure
201,AC1811,2025-01-22,AC,12,LHR,YUL,2025-01-22 12:20:00,2025-01-22 12:27:00,2025-01-22 19:19:00,2025-01-22 19:21:00,7,2,5215,246,À l'heure
202,WS429,2025-01-22,WS,19,YYZ,YUL,2025-01-22 12:55:00,2025-01-22 13:37:00,2025-01-22 14:10:00,2025-01-22 14:57:00,42,47,507,131,Retardé
203,AC815,2025-01-22,AC,11,LHR,YYZ,2025-01-22 16:05:00,2025-01-22 17:18:00,2025-01-22 23:42:00,2025-01-23 00:55:00,73,73,5707,236,Retardé
204,AC1231,2025-01-22,AC,11,YUL,CDG,2025-01-22 18:50:00,2025-01-22 19:11:00,2025-01-23 02:14:00,2025-01-23 02:30:00,21,16,5523,222,Retardé
205,TS1758,2025-01-22,TS,32,CUN,YUL,2025-01-22 20:10:00,2025-01-22 20:24:00,2025-01-23 00:32:00,2025-01-23 00:42:00,14,10,2970,179,À l'heure
206,WS1507,2025-01-23,WS,19,YEG,YYC,2025-01-23 07:20:00,2025-01-23 09:18:00,2025-01-23 08:13:00,2025-01-23 10:01:00,118,108,244,127,Retardé
207,TS1080,2025-01-23,TS,37,CDG,YUL,2025-01-23 15:45:00,2025-01-23 17:32:00,2025-01-23 23:08:00,2025-01-24 00:43:00,107,95,5523,271,Retardé
208,PD1536,2025-01-23,PD,25,YUL,YOW,2025-01-23 16:10:00,2025-01-23 18:47:00,2025-01-23 16:52:00,2025-01-23 19:16:00,157,144,151,90,Retardé
209,WS1225,2025-01-23,WS,20,YVR,YYZ,2025-01-23 16:35:00,2025-01-23 17:53:00,2025-01-23 21:21:00,2025-01-23 22:26:00,78,65,3346,159,Retardé
210,WS540,2025-01-23,WS,19,YYZ,YWG,2025-01-23 18:20:00,2025-01-23 18:32:00,2025-01-23 20:53:00,2025-01-23 21:08:00,12,15,1504,154,À l'heure
211,AC140,2025-01-23,AC,4,YUL,CUN,2025-01-23 18:25:00,2025-01-23 18:41:00,2025-01-23 22:44:00,2025-01-23 22:49:00,16,5,2970,191,À l'heure
212,WS590,2025-01-23,WS,20,YYC,YVR,2025-01-23 18:55:00,2025-01-23 19:11:00,2025-01-23 20:23:00,2025-01-23 20:34:00,16,11,687,115,À l'heure
213,AC816,2025-01-23,AC,8,YUL,YYZ,2025-01-23 19:35:00,2025-01-23 19:33:00,2025-01-23 20:46:00,2025-01-23 20:51:00,-2,5,507,117,À l'heure
214,AC161,2025-01-24,AC,5,YYZ,YUL,2025-01-24 06:00:00,2025-01-24 06:29:00,2025-01-24 07:08:00,2025-01-24 07:46:00,29,38,507,187,Retardé
215,F81535,2025-01-24,F8,41,YYC,YYZ,2025-01-24 06:25:00,2025-01-24 06:28:00,2025-01-24 10:14:00,2025-01-24 10:15:00,3,1,2689,124,À l'heure
216,WS1251,2025-01-24,WS,20,YEG,YVR,2025-01-24 09:20:00,2025-01-24 09:16:00,2025-01-24 10:47:00,2025-01-24 10:38:00,-4,-9,809,113,À l'heure
217,PD1635,2025-01-24,PD,26,YHZ,YYZ,2025-01-24 09:40:00,2025-01-24 09:45:00,2025-01-24 11:55:00,2025-01-24 12:10:00,5,15,1288,126,À l'heure
218,F81272,2025-01-24,F8,42,YVR,YYC,2025-01-24 10:10:00,2025-01-24 10:25:00,2025-01-24 11:31:00,2025-01-24 11:37:00,15,6,687,128,À l'heure
219,WS541,2025-01-24,WS,20,YUL,CUN,2025-01-24 13:00:00,2025-01-24 17:03:00,2025-01-24 17:22:00,2025-01-24 21:14:00,243,232,2970,129,Retardé
220,AC1011,2025-01-24,AC,5,YYZ,YYC,2025-01-24 14:45:00,2025-01-24 15:00:00,2025-01-24 18:38:00,2025-01-24 18:40:00,15,2,2689,156,À l'heure
221,WS1252,2025-01-24,WS,20,YVR,YYC,2025-01-24 16:00:00,2025-01-24 16:29:00,2025-01-24 17:28:00,2025-01-24 18:06:00,29,38,687,169,Retardé
222,AC1539,2025-01-24,AC,8,YWG,YYZ,2025-01-24 17:30:00,2025-01-24 17:28:00,2025-01-24 19:47:00,2025-01-24 19:44:00,-2,-3,1504,162,À l'heure
223,TS549,2025-01-24,TS,38,YUL,CDG,2025-01-24 17:45:00,2025-01-24 18:01:00,2025-01-25 01:16:00,2025-01-25 01:18:00,16,2,5523,250,À l'heure
224,AC1895,2025-01-24,AC,15,YYZ,LHR,2025-01-24 18:45:00,2025-01-24 18:58:00,2025-01-25 02:30:00,2025-01-25 02:51:00,13,21,5707,203,Retardé
225,WS688,2025-01-24,WS,17,YUL,YVR,2025-01-24 21:55:00,2025-01-24 21:54:00,2025-01-25 03:14:00,2025-01-25 03:11:00,-1,-3,3682,151,À l'heure
226,PD1126,2025-01-25,PD,31,YYZ,YOW,2025-01-25 07:15:00,2025-01-25 07:15:00,2025-01-25 08:16:00,2025-01-25 08:06:00,0,-10,363,67,À l'heure
227,PD303,2025-01-25,PD,29,YUL,YYZ,2025-01-25 08:30:00,2025-01-25 08:41:00,2025-01-25 09:48:00,2025-01-25 10:02:00,11,14,507,64,À l'heure
228,PD1220,2025-01-25,PD,28,YHZ,YUL,2025-01-25 09:10:00,2025-01-25 09:48:00,2025-01-25 10:33:00,2025-01-25 11:04:00,38,31,804,115,Retardé
229,AC256,2025-01-25,AC,4,YYZ,YHZ,2025-01-25 10:55:00,2025-01-25 10:56:00,2025-01-25 13:06:00,2025-01-25 13:03:00,1,-3,1288,166,À l'heure
230,UA1531,2025-01-25,UA,43,YYZ,ORD,2025-01-25 11:05:00,2025-01-25 11:24:00,2025-01-25 12:28:00,2025-01-25 12:39:00,19,11,701,151,À l'heure
231,AC907,2025-01-25,AC,3,YYZ,YVR,2025-01-25 14:55:00,2025-01-25 15:05:00,2025-01-25 19:39:00,2025-01-25 19:45:00,10,6,3346,166,À l'heure
232,AC914,2025-01-25,AC,6,YVR,LAX,2025-01-25 15:20:00,2025-01-25 17:37:00,2025-01-25 18:03:00,2025-01-25 20:24:00,137,141,1741,148,Retardé
233,PD375,2025-01-25,PD,27,YOW,YUL,2025-01-25 15:40:00,2025-01-25 15:36:00,2025-01-25 16:30:00,2025-01-25 16:28:00,-4,-2,151,86,À l'heure
234,AC308,2025-01-25,AC,6,YUL,LAX,2025-01-25 18:05:00,2025-01-25 18:20:00,2025-01-25 23:38:00,2025-01-25 23:42:00,15,4,3973,183,À l'heure
235,AC930,2025-01-25,AC,10,YUL,YYC,2025-01-25 19:00:00,2025-01-25 19:04:00,2025-01-25 23:18:00,2025-01-25 23:12:00,4,-6,3005,157,À l'heure
236,UA1717,2025-01-25,UA,45,ORD,YUL,2025-01-25 21:10:00,,2025-01-25 23:06:00,,,,1201,,Annulé
237,WS1276,2025-01-26,WS,19,CUN,YUL,2025-01-26 07:20:00,2025-01-26 07:28:00,2025-01-26 11:38:00,2025-01-26 11:38:00,8,0,2970,113,À l'heure
238,TS1172,2025-01-26,TS,37,CDG,YUL,2025-01-26 10:00:00,2025-01-26 10:20:00,2025-01-26 17:30:00,2025-01-26 17:54:00,20,24,5523,190,Retardé
239,PD1920,2025-01-26,PD,31,YYZ,YUL,2025-01-26 11:30:00,2025-01-26 12:15:00,2025-01-26 12:41:00,2025-01-26 13:36:00,45,55,507,73,Retardé
240,AC1925,2025-01-26,AC,1,YUL,YQB,2025-01-26 12:00:00,2025-01-26 12:01:00,2025-01-26 12:52:00,2025-01-26 12:54:00,1,2,233,88,À l'heure
241,AC412,2025-01-26,AC,2,LAX,YVR,2025-01-26 14:25:00,2025-01-26 14:46:00,2025-01-26 17:06:00,2025-01-26 17:20:00,21,14,1741,131,À l'heure
242,AC132,2025-01-26,AC,10,YYC,YUL,2025-01-26 16:30:00,2025-01-26 16:27:00,2025-01-26 20:56:00,2025-01-26 20:44:00,-3,-12,3005,112,À l'heure
243,WS182,2025-01-26,WS,20,YVR,YYZ,2025-01-26 17:50:00,2025-01-26 17:55:00,2025-01-26 22:29:00,2025-01-26 22:24:00,5,-5,3346,114,À l'heure
244,UA762,2025-01-26,UA,48,ORD,YYZ,2025-01-26 18:25:00,2025-01-26 18:38:00,2025-01-26 19:48:00,2025-01-26 19:55:00,13,7,701,142,À l'heure
245,F81594,2025-01-26,F8,41,YYC,YVR,2025-01-26 19:20:00,2025-01-26 19:30:00,2025-01-26 20:50:00,2025-01-26 21:07:00,10,17,687,139,Retardé
246,AC1044,2025-01-26,AC,7,LAX,YUL,2025-01-26 21:55:00,2025-01-26 22:04:00,2025-01-27 03:22:00,2025-01-27 03:27:00,9,5,3973,163,À l'heure
247,DL375,2025-01-27,DL,53,YUL,JFK,2025-01-27 07:05:00,2025-01-27 07:09:00,2025-01-27 08:15:00,2025-01-27 08:18:00,4,3,537,146,À l'heure
248,WS1084,2025-01-27,WS,17,YUL,YVR,2025-01-27 07:20:00,2025-01-27 07:32:00,2025-01-27 12:36:00,2025-01-27 12:36:00,12,0,3682,153,À l'heure
249,DL524,2025-01-27,DL,51,JFK,YUL,2025-01-27 09:05:00,2025-01-27 09:11:00,2025-01-27 10:15:00,2025-01-27 10:31:00,6,16,537,93,Retardé
250,WS1287,2025-01-27,WS,17,YYC,YEG,2025-01-27 11:05:00,2025-01-27 11:24:00,2025-01-27 11:48:00,2025-01-27 12:01:00,19,13,244,128,À l'heure
251,AC903,2025-01-27,AC,1,YUL,YYZ,2025-01-27 11:30:00,2025-01-27 11:34:00,2025-01-27 12:42:00,2025-01-27 12:46:00,4,4,507,117,À l'heure
252,WS655,2025-01-27,WS,20,YVR,YEG,2025-01-27 14:05:00,2025-01-27 19:06:00,2025-01-27 15:43:00,2025-01-27 20:34:00,301,291,809,164,Retardé
253,F81564,2025-01-27,F8,42,YYC,YWG,2025-01-27 14:40:00,2025-01-27 14:35:00,2025-01-27 16:44:00,2025-01-27 16:28:00,-5,-16,1191,142,À l'heure
254,AC575,2025-01-27,AC,9,YVR,YUL,2025-01-27 14:55:00,2025-01-27 14:52:00,2025-01-27 20:06:00,2025-01-27 19:49:00,-3,-17,3682,147,À l'heure
255,AC1181,2025-01-27,AC,4,YYZ,YOW,2025-01-27 14:55:00,2025-01-27 14:55:00,2025-01-27 15:45:00,2025-01-27 15:48:00,0,3,363,167,À l'heure
256,AC1415,2025-01-27,AC,13,YUL,LHR,2025-01-27 17:05:00,2025-01-27 17:17:00,2025-01-28 00:21:00,2025-01-28 00:20:00,12,-1,5215,189,À l'heure
257,WS274,2025-01-27,WS,19,YUL,YYZ,2025-01-27 19:25:00,2025-01-27 19:54:00,2025-01-27 20:28:00,2025-01-27 20:44:00,29,16,507,111,Retardé
258,F81379,2025-01-27,F8,39,YWG,YYC,2025-01-27 19:40:00,2025-01-27 21:11:00,2025-01-27 21:43:00,2025-01-27 23:14:00,91,91,1191,125,Retardé
259,PD933,2025-01-27,PD,30,YOW,YYZ,2025-01-27 20:10:00,2025-01-27 20:15:00,2025-01-27 21:02:00,2025-01-27 21:13:00,5,11,363,69,À l'heure
260,AC1827,2025-01-28,AC,8,YVR,YUL,2025-01-28 06:35:00,2025-01-28 06:43:00,2025-01-28 11:53:00,2025-01-28 11:55:00,8,2,3682,143,À l'heure
261,DL1285,2025-01-28,DL,52,JFK,YUL,2025-01-28 13:50:00,2025-01-28 13:50:00,2025-01-28 14:56:00,2025-01-28 14:48:00,0,-8,537,135,À l'heure
262,AC1383,2025-01-28,AC,5,YUL,YHZ,2025-01-28 15:15:00,2025-01-28 17:04:00,2025-01-28 16:44:00,2025-01-28 18:24:00,109,100,804,127,Retardé
263,PD1430,2025-01-28,PD,28,YOW,YYZ,2025-01-28 16:00:00,2025-01-28 16:07:00,2025-01-28 16:59:00,2025-01-28 16:53:00,7,-6,363,92,À l'heure
264,AC1926,2025-01-28,AC,7,YYZ,YVR,2025-01-28 18:05:00,2025-01-28 18:06:00,2025-01-28 22:47:00,2025-01-28 22:46:00,1,-1,3346,147,À l'heure
265,PD238,2025-01-28,PD,26,YQB,YUL,2025-01-28 21:50:00,2025-01-28 21:49:00,2025-01-28 22:34:00,2025-01-28 22:25:00,-1,-9,233,126,À l'heure
266,F81489,2025-01-29,F8,41,YYZ,YYC,2025-01-29 06:40:00,2025-01-29 06:41:00,2025-01-29 10:43:00,2025-01-29 10:38:00,1,-5,2689,161,À l'heure
267,AC1375,2025-01-29,AC,9,YYZ,YOW,2025-01-29 06:55:00,2025-01-29 06:56:00,2025-01-29 07:56:00,2025-01-29 07:45:00,1,-11,363,136,À l'heure
268,AC1179,2025-01-29,AC,3,YYZ,YYC,2025-01-29 07:10:00,2025-01-29 07:19:00,2025-01-29 11:00:00,2025-01-29 11:12:00,9,12,2689,189,À l'heure
269,UA155,2025-01-29,UA,49,ORD,YYZ,2025-01-29 12:30:00,2025-01-29 12:59:00,2025-01-29 13:49:00,2025-01-29 14:23:00,29,34,701,132,Retardé
270,WS234,2025-01-29,WS,18,YYC,YYZ,2025-01-29 15:55:00,2025-01-29 16:08:00,2025-01-29 19:56:00,2025-01-29 20:00:00,13,4,2689,125,À l'heure
271,AC1202,2025-01-29,AC,10,JFK,YUL,2025-01-29 16:25:00,2025-01-29 16:21:00,2025-01-29 17:35:00,2025-01-29 17:25:00,-4,-10,537,123,À l'heure
272,AC1573,2025-01-29,AC,13,LHR,YYZ,2025-01-29 19:05:00,2025-01-29 23:12:00,2025-01-30 02:56:00,2025-01-30 07:06:00,247,250,5707,229,Retardé
273,AC497,2025-01-29,AC,16,YYZ,LHR,2025-01-29 20:05:00,2025-01-29 20:07:00,2025-01-30 03:50:00,2025-01-30 03:51:00,2,1,5707,239,À l'heure
274,WS1860,2025-01-29,WS,18,YYZ,YVR,2025-01-29 21:05:00,2025-01-29 22:38:00,2025-01-30 01:41:00,2025-01-30 03:05:00,93,84,3346,138,Retardé
275,DL1411,2025-01-29,DL,52,YVR,LAX,2025-01-29 21:20:00,2025-01-29 21:32:00,2025-01-29 23:57:00,2025-01-30 00:19:00,12,22,1741,123,Retardé
276,TS1798,2025-01-30,TS,32,CUN,YUL,2025-01-30 07:20:00,2025-01-30 07:23:00,2025-01-30 11:45:00,2025-01-30 11:49:00,3,4,2970,138,À l'heure
277,AC1643,2025-01-30,AC,1,LAX,YUL,2025-01-30 08:15:00,2025-01-30 08:14:00,2025-01-30 13:44:00,2025-01-30 13:48:00,-1,4,3973,126,À l'heure
278,PD1125,2025-01-30,PD,30,YUL,YOW,2025-01-30 11:25:00,2025-01-30 11:29:00,2025-01-30 12:13:00,2025-01-30 12:15:00,4,2,151,53,À l'heure
279,WS449,2025-01-30,WS,17,YYZ,YUL,2025-01-30 11:35:00,2025-01-30 11:39:00,2025-01-30 12:37:00,2025-01-30 12:34:00,4,-3,507,160,À l'heure
280,AC779,2025-01-30,AC,12,YUL,CDG,2025-01-30 21:55:00,2025-01-30 21:59:00,2025-01-31 05:32:00,2025-01-31 05:29:00,4,-3,5523,236,À l'heure
281,PD1661,2025-01-31,PD,27,YYZ,YUL,2025-01-31 06:40:00,2025-01-31 06:46:00,2025-01-31 07:42:00,2025-01-31 07:49:00,6,7,507,92,À l'heure
282,AC953,2025-01-31,AC,9,ORD,YUL,2025-01-31 07:20:00,2025-01-31 07:23:00,2025-01-31 09:15:00,2025-01-31 09:15:00,3,0,1201,125,À l'heure
283,DL180,2025-01-31,DL,54,YUL,JFK,2025-01-31 07:35:00,2025-01-31 07:45:00,2025-01-31 08:43:00,2025-01-31 08:44:00,10,1,537,137,À l'heure
284,AC1792,2025-01-31,AC,6,YYC,YYZ,2025-01-31 09:20:00,2025-01-31 09:17:00,2025-01-31 13:19:00,2025-01-31 13:10:00,-3,-9,2689,176,À l'heure
285,WS1290,2025-01-31,WS,20,YEG,YYC,2025-01-31 10:40:00,2025-01-31 11:11:00,2025-01-31 11:30:00,2025-01-31 11:52:00,31,22,244,147,Retardé
286,AC871,2025-01-31,AC,12,LHR,YUL,2025-01-31 11:00:00,2025-01-31 11:35:00,2025-01-31 18:13:00,2025-01-31 18:42:00,35,29,5215,198,Retardé
287,PD1539,2025-01-31,PD,26,YQB,YUL,2025-01-31 13:05:00,,2025-01-31 13:49:00,,,,233,,Annulé
288,AC1736,2025-01-31,AC,4,YUL,LAX,2025-01-31 13:05:00,2025-01-31 13:25:00,2025-01-31 18:40:00,2025-01-31 18:49:00,20,9,3973,187,À l'heure
289,AC719,2025-01-31,AC,1,YEG,YVR,2025-01-31 13:35:00,2025-01-31 14:41:00,2025-01-31 15:04:00,2025-01-31 16:17:00,66,73,809,85,Retardé
290,PD1818,2025-01-31,PD,31,YOW,YUL,2025-01-31 16:20:00,2025-01-31 16:24:00,2025-01-31 17:09:00,2025-01-31 17:19:00,4,10,151,75,À l'heure
291,WS217,2025-01-31,WS,18,YYC,YEG,2025-01-31 17:10:00,2025-01-31 17:13:00,2025-01-31 18:03:00,2025-01-31 17:58:00,3,-5,244,154,À l'heure
292,PD1169,2025-01-31,PD,29,YUL,YYZ,2025-01-31 18:05:00,2025-01-31 18:06:00,2025-01-31 19:23:00,2025-01-31 19:16:00,1,-7,507,52,À l'heure
293,PD1663,2025-01-31,PD,26,YYZ,YOW,2025-01-31 18:20:00,2025-01-31 19:51:00,2025-01-31 19:16:00,2025-01-31 20:46:00,91,90,363,90,Retardé
294,F8817,2025-01-31,F8,39,YWG,YYC,2025-01-31 18:20:00,2025-01-31 19:38:00,2025-01-31 20:17:00,2025-01-31 21:43:00,78,86,1191,129,Retardé
295,WS1685,2025-02-01,WS,18,YYC,YUL,2025-02-01 07:05:00,2025-02-01 07:09:00,2025-02-01 11:17:00,2025-02-01 11:15:00,4,-2,3005,123,À l'heure
296,AC290,2025-02-01,AC,2,LAX,YVR,2025-02-01 08:20:00,2025-02-01 08:19:00,2025-02-01 10:57:00,2025-02-01 11:05:00,-1,8,1741,86,À l'heure
297,AC1707,2025-02-01,AC,8,YHZ,YYZ,2025-02-01 17:45:00,2025-02-01 17:59:00,2025-02-01 19:59:00,2025-02-01 20:01:00,14,2,1288,168,À l'heure
298,UA1923,2025-02-01,UA,46,YUL,ORD,2025-02-01 17:50:00,2025-02-01 17:56:00,2025-02-01 19:50:00,2025-02-01 20:00:00,6,10,1201,151,À l'heure
